neck_x,neck_y,left_foot_x,left_foot_y,left_elbow_x,left_elbow_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,waist_x,waist_y,left_shoulder_x,left_shoulder_y,right_foot_x,right_foot_y,right_elbow_x,right_elbow_y,right_hand_x,right_hand_y,right_knee_x,right_knee_y,right_shoulder_x,right_shoulder_y,left_hand_x,left_hand_y
497.117231,709.4302207,449.2874318,-36.01616255,369.9391786,456.2529252,421.1348398,401.2165347,539.7494818,387.8536494,436.1222773,197.647439,481.2260311,425.5896497,380.7945149,638.8184248,538.9048818,-24.49606457,608.0698742,457.5840157,623.194835,327.0764085,,,607.2086878,632.6847249,336.6308307,335.8554419
494.1195345,709.3126794,450.2474835,-34.97774994,365.8247086,459.0938998,422.1732524,400.256483,536.5950635,391.7330367,434.045452,199.5675424,481.1476702,427.588114,376.7584058,639.6609352,524.6021881,-17.0507337,601.878579,462.3450938,618.0811329,329.8782026,,,601.0565731,636.4465708,340.1575939,348.0029496
493.1203024,709.2734989,450.1691226,-32.97928564,363.5911616,465.0109318,424.2108972,399.3356118,536.3991613,396.7291974,438.9240714,202.7611412,481.9118196,433.6226873,376.6800449,641.6593995,514.8449493,-23.43793114,597.7249286,466.1853006,604.7384909,338.3619461,,,597.0596445,636.289849,339.7657894,357.9952711
494.3154368,704.3165186,451.011633,-28.94317658,365.7071672,462.0915962,424.0541753,403.3325404,538.2800842,399.8052548,438.7673496,206.7580698,481.9118196,433.6226873,376.7975863,638.661703,510.8480207,-23.59465295,591.8862575,461.9532892,601.8583358,335.2467083,,,594.2970308,630.1769147,347.5245639,364.3041076
492.5520552,698.2427648,452.0108651,-28.90399613,365.7071672,462.0915962,426.170181,400.4132048,538.2800842,399.8052548,438.6889887,208.7565341,481.9118196,433.6226873,382.9888814,633.900625,512.1804173,-6.529345474,589.0452829,457.8388193,598.7822784,337.1276312,,,594.5321135,624.1815218,353.3632349,368.5361189
498.8608917,690.4839903,449.855679,-24.98542843,374.8569784,458.4472917,426.170181,400.4132048,538.2800842,399.8052548,441.5691438,211.8717719,485.9871091,431.7809449,387.1425318,630.0604182,508.3599313,14.33698834,588.2027725,453.8027102,594.9420716,332.9739808,,,594.8455571,616.1876646,362.3955048,367.8895109
503.1320835,683.646087,450.7765503,-22.94778367,383.9676091,455.8022193,433.3607083,395.6913073,538.2800842,399.8052548,445.4093506,216.0254223,486.0262896,430.7817127,393.4513684,622.3016437,511.3184473,15.45376185,591.4355517,447.9248587,597.0188968,331.0538774,,,598.1175167,609.3105809,367.7442896,359.0923238
511.4002039,676.9649056,452.4615709,-14.87556556,393.8815697,458.1924882,440.2769725,397.9640347,540.2785485,399.8836157,454.1281768,223.3726714,490.9832699,431.9768471,406.5197472,620.8125253,512.0434163,22.48756737,593.5123769,446.0047553,603.0142897,331.2889602,,,602.3495281,603.4719098,368.8218827,357.1330399
518.5123703,674.2414723,451.7563228,3.110613165,397.7217765,462.3461386,445.2731332,398.159937,550.1141482,404.2723488,457.1650537,222.4909806,493.0209146,431.0559759,411.4767275,622.0076597,514.0810611,21.56669612,598.5477181,445.2014254,610.9689665,332.6016359,,,608.4232819,601.7085282,374.7389147,359.3665869
523.5477115,673.4381424,448.3473622,39.0046097,404.5204993,467.6165625,454.1095008,402.5094897,555.9919998,407.505128,458.1642859,222.5301611,503.816566,436.4831216,417.5896618,619.245046,514.9627519,24.60357303,603.3871571,449.3942563,610.577162,342.5939574,,,611.303437,604.8237661,379.5783536,363.5594178
529.5431044,673.6732252,446.3883395,88.96621727,411.4759439,468.8900578,456.9504754,406.6239596,556.8736906,410.5420049,460.8093582,231.6407918,502.7781534,437.4431733,424.505926,621.5177734,513.0426485,22.52674782,606.2673122,452.5094941,613.3397757,348.7068917,,,611.303437,604.8237661,382.4976891,365.6754235
530.4639757,675.7108699,449.8759222,102.112957,415.4728725,469.0467796,458.8313984,409.700017,559.7538457,413.6572427,461.4951468,239.6738295,506.6967211,439.5983594,426.5043903,621.5961343,512.8859267,26.52367642,610.1075189,456.6631445,608.990223,357.5432593,,,618.1413402,609.0949578,389.3355924,369.9466152
530.4639757,675.7108699,453.0303405,98.2335698,418.4313885,470.1635532,456.48031,418.6147454,557.5594791,418.5750426,460.9466204,253.6630796,506.6967211,439.5983594,431.500551,621.7920366,513.9635197,24.56439257,609.9507971,460.6600731,607.6383668,366.4971682,,,616.1820564,608.0173648,393.1757992,374.1002657
530.5423366,673.7124056,451.1494176,95.15751244,427.3069365,473.5138737,457.5187226,417.6546938,557.5594791,418.5750426,466.5893893,262.8912517,509.5376957,443.7128294,433.5773762,619.8719332,514.884391,26.60203733,607.9523328,460.5817122,602.4071233,372.2966588,,,616.1820564,608.0173648,399.1320116,375.3345805
525.7812585,667.5211104,447.2700303,92.00309417,427.5420193,467.5184808,457.5187226,417.6546938,553.6409114,416.4198565,462.5924607,262.7345299,510.458567,445.7504741,433.6557371,617.8734689,514.9235714,25.60280518,601.9569399,460.3466295,602.4071233,372.2966588,,,609.2266118,606.7438694,401.1696564,374.4137093
519.8642265,665.2875634,443.6454466,107.8732672,423.4667298,469.3602233,457.5579031,416.6554616,547.7238794,414.1863095,455.7545574,258.4633381,504.541535,443.5169271,427.9737879,609.644529,514.7276691,30.59896593,598.9592435,460.2290881,595.4908592,370.0239313,,,604.230451,606.5479672,401.1696564,374.4137093
514.1039163,659.0570878,441.6469823,107.7949063,417.6672391,464.1289798,450.6416389,414.3827341,543.8053117,412.0311233,455.715377,259.4625702,495.665987,440.1666066,422.2134777,603.4140534,512.4941221,36.51599794,592.9246701,460.9932375,592.6107041,366.9086935,,,598.3917799,602.3159559,394.3317532,370.1425175
504.2683166,654.6683547,448.4848856,112.0660981,413.5527691,466.9699544,441.5310082,417.0278065,532.6570362,415.597067,447.5647979,263.1460552,490.6698262,439.9707043,414.2196205,603.1006097,514.2183233,43.5889839,583.9315807,460.6406135,588.574595,367.7512039,,,586.5185355,598.848094,391.2948762,371.0242083
492.120809,658.1951178,446.3688799,114.9854337,407.2439326,474.7287289,433.1845269,425.7074522,527.5825145,417.399629,440.1391879,273.8633457,478.4047772,446.495164,408.2242275,602.865527,516.5107716,61.69270398,576.6626925,467.3609754,586.341048,373.6682359,,,573.3326152,603.3349088,383.1834777,373.7084611
485.1261839,657.9208547,443.2536421,117.8655887,401.2093593,475.4928784,430.9901603,430.6252521,518.2759816,425.0408621,438.9440535,278.820326,475.1719981,452.3730155,401.9937519,608.6258372,515.335358,91.66966852,567.2777986,477.0006728,578.0729276,380.3494173,,,566.1812684,607.0575743,375.875409,381.4280552
476.9756049,661.6043396,442.0976881,121.8233369,387.1025678,477.9420485,430.8334385,434.6221807,514.0047898,431.8787654,432.556856,288.5775648,469.9015741,459.1717383,388.9253731,610.1149556,513.0431709,124.6051491,561.1256839,480.7625187,572.9200451,384.1504436,,,559.1474628,607.7825433,367.6464691,387.1100044
471.9010833,663.4069017,441.0200951,123.7826207,377.9527566,481.586353,424.8772261,433.3878658,510.9679129,432.7604562,437.5138363,289.7726992,469.9015741,459.1717383,388.9253731,610.1149556,500.8173023,130.1303765,555.0127496,483.5251324,567.727982,388.9507021,,,551.9569355,612.5044408,362.3760451,393.9087272
471.9010833,663.4069017,445.0953846,121.9408783,377.9527566,481.586353,422.7220399,437.3064335,504.8549786,435.5230699,436.240341,296.7281438,467.8247489,461.0918417,387.8085995,613.0734716,497.9763277,126.0159066,547.8614028,487.2477979,561.7325891,388.7156194,,,549.9584712,612.4260799,360.0249568,402.8234557
470.0593408,659.3316122,441.1768169,119.7856921,377.9527566,481.586353,424.7205042,437.3847944,504.6982568,439.5199985,437.1612123,298.7657886,467.746388,463.090306,385.8101352,612.9951107,493.2936106,117.8261471,542.8260616,488.0511277,556.6580675,390.5181814,,,547.0783161,609.3108421,359.7506936,409.8180808
470.0593408,659.3316122,441.0592755,122.7833886,377.9527566,481.586353,422.5261377,442.3025943,504.6982568,439.5199985,436.0836192,300.7250724,467.7072076,464.0895381,385.8101352,612.9951107,492.901806,127.8184686,542.8260616,488.0511277,552.5435975,393.3591561,,,546.1182644,608.2724295,364.7860348,409.0147509
470.2944235,653.3362193,442.9401985,125.859446,383.0272783,479.783791,422.643679,439.3048978,504.6982568,439.5199985,436.1619801,298.7266081,465.6695628,465.0104094,390.0029661,608.1556718,490.7466199,131.7370363,542.1010926,481.0173222,550.7410355,388.2846344,,,545.354115,602.2378562,369.7038346,411.2091174
474.4088935,650.4952446,441.8626054,127.8187298,387.0633873,478.9412806,426.6406076,439.4616196,504.6982568,439.5199985,440.1589087,298.8833299,467.7072076,464.0895381,392.0797913,606.2355684,488.2779902,143.6494612,542.1010926,481.0173222,550.7410355,388.2846344,,,546.510069,598.280108,371.8198403,408.2897819
